Directory Name,Total Frames,Width,Height,Pixels,Directory Size (MB),Server Info,Model Name,Params,Categories,Inference Time (s),cpu_core,cpu_boost_clock(GHz),cpu_thread,cpu_cache(MB),gpu_architecture,gpu_core,gpu_boost_clock(GHz),VRAM(GB)
frame0500_2,500,360,640,230400,118.56429481506348,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,18.74101185798645,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame0500_3,500,2160,3840,8294400,2999.1242027282715,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,27.527413845062256,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1000_0,1000,360,640,230400,309.0996513366699,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,38.01065015792847,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1000_1,1000,360,640,230400,404.8405485153198,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,37.62296390533447,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1000_2,1000,540,960,518400,613.689887046814,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,37.58166694641113,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1000_3,1000,360,640,230400,470.62690448760986,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,37.82255506515503,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1000_4,1000,338,640,216320,218.37547492980957,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,37.57003855705261,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1000_5,1000,720,1280,921600,1131.3090629577637,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,38.2826886177063,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1500_0,1500,360,640,230400,426.1728382110596,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,55.43004822731018,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1500_1,1500,360,640,230400,537.2491159439087,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,56.50423502922058,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1500_10,1500,720,1280,921600,1689.7155990600586,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,58.021817207336426,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1500_11,1500,720,1280,921600,1637.241135597229,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,57.15096926689148,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1500_12,1500,360,640,230400,544.9795846939087,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,56.80662131309509,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1500_13,1500,360,640,230400,316.7101163864136,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,55.67874383926392,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1500_2,1500,720,1280,921600,2454.019359588623,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,60.47657632827759,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1500_3,1500,360,640,230400,537.905837059021,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,56.15496301651001,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1500_4,1500,360,640,230400,514.2756662368774,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,55.75072002410889,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1500_5,1500,360,640,230400,444.860857963562,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,55.99327039718628,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1500_6,1500,360,640,230400,456.89137268066406,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,56.27111887931824,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1500_7,1500,360,640,230400,449.89038467407227,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,56.626245737075806,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1500_8,1500,720,1280,921600,1709.3236331939695,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,58.13445425033569,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1500_9,1500,360,640,230400,617.8049640655518,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,55.42449975013733,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2000_0,2000,360,640,230400,889.6308012008667,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,73.8689022064209,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2000_1,2000,360,640,230400,841.1509265899658,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,74.5293071269989,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2000_10,2000,360,640,230400,713.6719493865967,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,75.08985877037048,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2000_11,2000,540,960,518400,2144.325114250183,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,76.7126235961914,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2000_12,2000,720,1280,921600,1324.1342267990112,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,77.16902565956116,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2000_13,2000,540,960,518400,1358.6872491836548,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,75.42255759239197,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2000_14,2000,360,640,230400,752.9554786682129,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,75.23051500320435,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2000_15,2000,360,640,230400,697.5388469696045,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,74.20143795013428,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2000_2,2000,360,640,230400,689.4442510604858,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,74.42035675048828,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2000_3,2000,360,640,230400,498.7122249603271,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,74.89217400550842,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2000_4,2000,360,640,230400,1002.6228094100952,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,75.77557873725891,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2000_5,2000,360,640,230400,520.5027675628662,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,75.00006055831909,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2000_6,2000,720,1280,921600,4030.43500995636,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,75.71412777900696,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2000_7,2000,360,640,230400,521.232232093811,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,75.14980697631836,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2000_8,2000,360,640,230400,532.4802484512329,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,74.78799176216125,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2000_9,2000,720,1280,921600,3432.654037475586,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,76.52413773536682,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2500_0,2500,720,1280,921600,2091.3344650268555,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,95.00343990325928,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2500_1,2500,540,960,518400,1783.1333808898926,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,96.30449843406676,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2500_10,2500,360,640,230400,649.2635126113892,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,93.26892352104188,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2500_11,2500,720,1280,921600,2413.662410736084,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,95.35631465911864,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2500_12,2500,360,640,230400,1079.292576789856,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,102.77960085868835,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2500_13,2500,360,640,230400,1024.8082933425903,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,94.71783661842346,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2500_14,2500,720,1280,921600,4094.88050365448,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,94.72164130210876,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2500_15,2500,540,960,518400,319.0746965408325,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,93.47492051124571,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2500_16,2500,720,1280,921600,3324.8714685440063,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,96.67308712005617,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2500_17,2500,360,640,230400,897.2026824951172,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,93.06119298934937,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2500_18,2500,360,640,230400,589.4090147018433,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,92.97340416908264,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2500_19,2500,720,1280,921600,2667.2008714675903,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,96.51723003387453,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2500_2,2500,720,1280,921600,2681.4116468429565,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,95.4851405620575,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2500_3,2500,360,640,230400,850.7514562606812,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,93.77558660507202,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2500_4,2500,720,1280,921600,3399.737826347351,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,106.346125125885,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2500_5,2500,360,640,230400,898.2702703475952,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,93.71146988868712,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2500_6,2500,360,640,230400,974.457657814026,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,94.79809594154358,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2500_7,2500,540,960,518400,2782.7661180496216,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,94.5469777584076,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2500_8,2500,720,1280,921600,4043.290994644165,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,95.12201499938963,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2500_9,2500,360,640,230400,758.8090829849243,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,94.29522824287416,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame3000_0,3000,360,640,230400,905.256414413452,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,112.9163761138916,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame3000_1,3000,720,1280,921600,4863.190195083618,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,114.11544990539552,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame3000_10,3000,360,640,230400,1485.8515892028809,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,112.95774030685423,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame3000_11,3000,360,640,230400,1938.386343002319,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,113.52866649627686,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame3000_12,3000,720,1280,921600,10298.69733428955,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,114.64917039871216,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame3000_13,3000,540,960,518400,4433.069942474365,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,113.67397618293762,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame3000_14,3000,360,640,230400,1156.8303203582764,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,111.43803215026855,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame3000_15,3000,720,1280,921600,4848.314455032349,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,114.79996466636658,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame3000_2,3000,360,640,230400,1054.5900554656982,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,113.15782713890076,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame3000_3,3000,360,640,230400,1039.3170471191406,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,112.00086879730225,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame3000_4,3000,720,1280,921600,4531.257173538208,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,114.10384583473206,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame3000_5,3000,540,960,518400,2610.4615926742554,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,123.92048907279968,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame3000_6,3000,360,640,230400,941.1938095092772,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,113.3199155330658,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame3000_7,3000,360,640,230400,1407.769700050354,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,113.21585035324097,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame3000_8,3000,360,640,230400,1004.7202472686768,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,113.44111680984496,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame3000_9,3000,720,1280,921600,2228.889018058777,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,114.033447265625,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame3500_0,3500,720,1280,921600,5775.872780799866,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,132.4277822971344,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame3500_1,3500,720,1280,921600,4805.743712425232,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,134.56443166732788,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame3500_10,3500,360,640,230400,1050.0495433807373,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,130.6798689365387,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame3500_2,3500,720,1280,921600,5789.719665527344,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,133.3765423297882,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame3500_3,3500,720,1280,921600,5747.368581771851,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,133.70811915397644,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame3500_4,3500,540,960,518400,2238.873207092285,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,133.28532934188843,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame3500_5,3500,720,1280,921600,4769.266528129578,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,136.75660848617554,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame3500_6,3500,360,640,230400,1480.9324951171875,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,147.14159989356995,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame3500_7,3500,540,960,518400,3085.3826293945312,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,131.73947834968567,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame3500_8,3500,360,640,230400,1310.9215364456177,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,131.72577786445618,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame3500_9,3500,720,1280,921600,5539.414231300354,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,132.56465673446655,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame4000_0,4000,720,1280,921600,5543.311743736267,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,153.3912262916565,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame4000_1,4000,360,640,230400,1780.361890792847,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,149.9410297870636,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame4000_2,4000,360,640,230400,1417.003812789917,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,148.40421319007874,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame4000_3,4000,360,640,230400,1053.2174882888794,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,147.9687819480896,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame4000_4,4000,720,1280,921600,4160.852443695068,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,155.61953854560852,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame4000_5,4000,360,640,230400,1361.965413093567,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,151.76763772964478,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame4500_0,4500,540,960,518400,2751.66600894928,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,169.74539804458618,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame4500_1,4500,360,640,230400,968.272162437439,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,166.14745235443115,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame4500_2,4500,360,640,230400,1522.766714096069,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,170.68521237373352,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame4500_3,4500,360,640,230400,1688.6479215621948,13th corei5 - GTX1650,pytorch/ssd300_vgg16,35641826,81,170.0887942314148,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame0500_0,500,360,640,230400,127.94269561767578,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,137.58163809776306,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame0500_1,500,720,1280,921600,599.6991939544678,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,137.33841800689697,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame0500_2,500,360,640,230400,118.56429481506348,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,137.3172791004181,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame0500_3,500,2160,3840,8294400,2999.1242027282715,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,141.59603476524353,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1000_0,1000,360,640,230400,309.0996513366699,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,274.41906547546387,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1000_1,1000,360,640,230400,404.8405485153198,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,275.2795720100403,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1000_2,1000,540,960,518400,613.689887046814,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,275.1017291545868,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1000_3,1000,360,640,230400,470.62690448760986,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,274.5416433811188,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1000_4,1000,338,640,216320,218.37547492980957,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,261.61759090423584,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1000_5,1000,720,1280,921600,1131.3090629577637,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,275.47724175453186,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1500_0,1500,360,640,230400,426.1728382110596,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,410.9735722541809,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1500_1,1500,360,640,230400,537.2491159439087,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,412.4499132633209,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1500_10,1500,720,1280,921600,1689.7155990600586,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,412.1033294200897,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1500_11,1500,720,1280,921600,1637.241135597229,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,411.63282561302185,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1500_12,1500,360,640,230400,544.9795846939087,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,411.83839988708496,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1500_13,1500,360,640,230400,316.7101163864136,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,412.1586561203003,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1500_2,1500,720,1280,921600,2454.019359588623,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,412.7830083370209,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1500_3,1500,360,640,230400,537.905837059021,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,412.00171637535095,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1500_4,1500,360,640,230400,514.2756662368774,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,411.28720593452454,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1500_5,1500,360,640,230400,444.860857963562,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,412.269317150116,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1500_6,1500,360,640,230400,456.89137268066406,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,411.34639835357666,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1500_7,1500,360,640,230400,449.89038467407227,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,411.9491384029389,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1500_8,1500,720,1280,921600,1709.3236331939695,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,413.12553215026855,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame1500_9,1500,360,640,230400,617.8049640655518,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,411.744731426239,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2000_0,2000,360,640,230400,889.6308012008667,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,548.1737246513367,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2000_1,2000,360,640,230400,841.1509265899658,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,548.6502361297607,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2000_10,2000,360,640,230400,713.6719493865967,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,547.3399362564087,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2000_11,2000,540,960,518400,2144.325114250183,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,548.2804899215698,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2000_12,2000,720,1280,921600,1324.1342267990112,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,548.680835723877,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2000_13,2000,540,960,518400,1358.6872491836548,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,548.2295074462891,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2000_14,2000,360,640,230400,752.9554786682129,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,547.8073213100433,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2000_15,2000,360,640,230400,697.5388469696045,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,547.6292071342468,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2000_2,2000,360,640,230400,689.4442510604858,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,547.6635541915894,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2000_3,2000,360,640,230400,498.7122249603271,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,547.6212930679321,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2000_4,2000,360,640,230400,1002.6228094100952,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,548.0624372959137,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2000_5,2000,360,640,230400,520.5027675628662,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,547.7830340862274,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2000_6,2000,720,1280,921600,4030.43500995636,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,548.275218963623,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
frame2000_7,2000,360,640,230400,521.232232093811,13th corei5 - GTX1650,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,546.6558439731598,14.0,5.1,20.0,20.0,2.0,896.0,1.665,4.0
